customer_id,signup_date,acquisition_channel,region,email_opt_in,acquisition_cost
C005030,2025-01-22,affiliate,west,1,23.81
C005031,2023-12-23,paid_social,north,1,36.28
C005032,2023-02-27,affiliate,west,1,27.09
C005033,2023-04-18,paid_search,north,1,39.65
C005034,2024-11-09,paid_search,north,0,42.2
C005035,2024-04-14,paid_search,south,1,46.03
C005036,2023-07-12,referral,west,1,17.98
C005037,2025-02-05,paid_social,east,1,42.19
C005038,2023-07-18,referral,south,0,14.06
C005039,2024-06-12,paid_search,east,1,44.76
C005040,2023-10-31,paid_search,west,1,39.46
C005041,2024-10-20,paid_social,east,1,32.8
C005042,2023-05-28,affiliate,north,1,26.88
C005043,2023-01-22,paid_social,west,1,37.75
C005044,2024-06-29,paid_search,south,1,43.7
C005045,2024-07-02,referral,north,1,20.13
C005046,2024-08-07,paid_search,south,1,41.27
C005047,2023-03-24,organic,east,1,4.95
C005048,2023-07-08,organic,north,1,4.33
C005049,2024-08-02,referral,east,1,12.41
C005050,2024-09-18,paid_search,east,1,47.48
C005051,2024-03-15,paid_search,west,1,36.76
C005052,2023-05-13,paid_social,west,1,41.96
C005053,2023-09-08,paid_search,west,0,51.38
C005054,2023-08-26,paid_social,north,1,43.54
C005055,2023-03-02,paid_social,west,0,34.73
C005056,2024-03-24,organic,south,0,15.44
C005057,2024-10-05,referral,west,1,16.38
C005058,2023-07-27,paid_social,east,1,30.36
C005059,2025-02-12,paid_social,west,1,50.08
C005060,2023-03-26,affiliate,east,1,26.92
C005061,2024-04-13,organic,south,0,5.38
C005062,2023-04-06,paid_social,south,1,32.37
C005063,2023-08-14,paid_search,north,1,50.21
C005064,2025-02-18,paid_social,south,0,32.1
C005065,2023-09-26,paid_search,east,1,49.97
C005066,2023-06-25,organic,south,1,2.0
C005067,2023-04-21,organic,south,1,5.01
C005068,2023-08-02,affiliate,east,1,31.81
C005069,2023-10-17,paid_social,west,1,28.6
C005070,2024-02-28,referral,south,1,12.11
C005071,2025-01-18,referral,south,1,20.43
C005072,2023-06-14,paid_social,east,1,34.34
C005073,2023-07-08,paid_social,south,1,34.7
C005074,2024-07-29,referral,west,1,6.61
C005075,2024-03-27,referral,north,1,17.57
C005076,2024-05-06,paid_search,west,1,35.85
C005077,2024-09-22,paid_search,south,1,51.64
C005078,2024-03-10,referral,west,0,12.89
C005079,2024-08-22,organic,south,1,2.0
C005080,2023-01-30,referral,east,1,15.58
C005081,2024-08-18,referral,west,0,5.07
C005082,2024-07-07,paid_social,south,1,36.74
C005083,2023-03-08,paid_social,east,1,29.67
C005084,2024-04-25,affiliate,north,1,28.55
C005085,2023-06-10,organic,north,1,16.93
C005086,2023-06-15,paid_social,north,1,34.48
C005087,2023-03-19,affiliate,south,1,30.18
C005088,2024-04-24,organic,north,1,9.65
C005089,2023-06-26,paid_search,west,1,47.2
C005090,2024-07-02,paid_search,east,1,35.9
C005091,2024-07-25,paid_search,north,1,41.65
C005092,2023-05-13,paid_search,north,1,42.09
C005093,2023-01-31,organic,west,1,10.27
C005094,2023-09-26,paid_search,north,1,38.57
C005095,2023-06-07,organic,north,1,6.36
C005096,2023-02-27,paid_search,south,0,34.63
C005097,2024-05-14,organic,east,1,14.67
C005098,2023-12-12,paid_social,east,1,48.28
C005099,2025-02-15,paid_search,east,1,38.4
C005100,2023-01-06,paid_search,west,1,36.9
C005101,2023-04-20,organic,east,0,2.0
C005102,2024-12-03,referral,east,1,14.36
C005103,2024-01-01,organic,south,1,12.99
C005104,2024-01-07,affiliate,west,1,26.75
C005105,2023-02-02,affiliate,south,1,27.99
C005106,2024-04-04,referral,east,0,11.23
C005107,2023-12-04,paid_search,north,1,44.01
C005108,2024-03-07,organic,east,0,2.0
C005109,2023-05-28,organic,south,1,8.99
C005110,2025-01-01,paid_search,south,1,45.66
C005111,2023-04-15,paid_social,south,1,24.89
C005112,2023-05-26,organic,south,1,5.67
C005113,2023-03-10,paid_social,south,1,47.08
C005114,2025-02-02,organic,south,1,5.9
C005115,2023-10-08,paid_search,north,1,42.47
C005116,2024-12-18,paid_social,north,1,30.63
C005117,2024-08-11,paid_social,west,1,32.1
C005118,2023-03-24,paid_social,west,0,44.26
C005119,2023-08-01,referral,east,0,27.67
C005120,2023-01-19,paid_search,north,1,38.33
C005121,2024-06-22,paid_search,west,1,44.99
C005122,2023-03-29,referral,east,1,6.8
C005123,2024-07-27,paid_search,east,0,31.69
C005124,2024-07-06,affiliate,west,1,19.1
C005125,2024-10-28,affiliate,east,1,25.45
C005126,2023-04-06,organic,south,1,2.0
C005127,2024-09-08,affiliate,east,1,28.4
C005128,2023-02-07,paid_social,east,0,33.16
C005129,2023-07-25,paid_search,west,1,35.77
C005130,2023-08-10,organic,south,1,12.93
C005131,2024-11-23,paid_search,north,1,41.93
C005132,2023-04-26,organic,south,0,7.32
C005133,2023-11-21,affiliate,west,0,28.51
C005134,2023-11-07,referral,south,0,10.12
C005135,2023-07-07,referral,west,1,6.68
C005136,2023-03-22,paid_search,north,1,40.67
C005137,2025-02-02,affiliate,east,1,24.17
C005138,2024-09-25,organic,south,1,9.18
C005139,2024-05-24,referral,north,1,13.51
C005140,2024-04-15,paid_social,north,0,31.53
C005141,2023-07-24,paid_social,west,1,32.15
C005142,2023-03-07,referral,west,1,13.98
C005143,2023-07-30,referral,south,1,16.75
C005144,2023-04-10,organic,north,1,5.89
C005145,2025-01-05,referral,south,1,9.88
C005146,2024-10-02,organic,north,1,11.96
C005147,2023-08-08,paid_social,north,0,37.52
C005148,2023-05-06,organic,north,0,5.52
C005149,2023-05-24,paid_social,south,1,30.29
C005150,2024-06-04,paid_search,north,0,32.79
C005151,2024-07-09,paid_social,north,1,25.46
C005152,2023-11-25,paid_search,east,1,44.04
C005153,2024-12-12,paid_search,east,1,28.37
C005154,2024-09-17,organic,north,1,2.5
C005155,2024-06-24,organic,east,0,11.61
C005156,2023-07-18,organic,south,1,8.44
C005157,2023-11-12,paid_social,east,1,27.55
C005158,2024-05-25,paid_social,north,1,30.06
C005159,2024-05-18,organic,east,0,5.53
C005160,2023-11-04,organic,west,0,13.73
C005161,2023-06-04,paid_search,north,1,44.26
C005162,2023-12-28,paid_social,south,1,35.58
C005163,2023-04-20,organic,east,1,11.11
C005164,2023-12-22,organic,east,1,14.72
C005165,2024-06-12,paid_search,north,1,40.35
C005166,2023-09-02,referral,east,0,12.75
C005167,2023-09-28,paid_social,north,1,37.07
C005168,2023-10-18,paid_search,south,0,37.4
C005169,2024-07-26,paid_social,west,0,32.48
C005170,2023-05-24,organic,west,1,5.98
C005171,2024-03-15,paid_search,east,1,40.43
C005172,2024-04-11,affiliate,north,0,24.35
C005173,2024-06-30,paid_search,north,1,41.11
C005174,2024-09-03,paid_search,south,1,42.47
C005175,2023-03-29,referral,east,1,12.17
C005176,2024-12-13,organic,north,0,17.33
C005177,2024-09-21,organic,east,0,6.04
C005178,2024-07-11,paid_search,east,0,37.99
C005179,2023-11-03,organic,east,1,5.98
C005180,2023-12-25,paid_search,west,1,40.5
C005181,2023-05-05,organic,east,1,10.38
C005182,2025-02-26,paid_search,east,1,36.13
C005183,2024-03-15,referral,north,0,10.99
C005184,2024-12-16,paid_search,east,1,40.49
C005185,2023-10-30,paid_search,east,1,58.02
C005186,2023-07-21,organic,west,0,9.16
C005187,2023-01-22,paid_search,south,1,42.16
C005188,2023-04-10,paid_search,south,0,38.66
C005189,2024-04-05,organic,west,0,13.18
C005190,2023-04-29,paid_social,east,1,39.29
C005191,2024-04-16,paid_search,east,0,36.68
C005192,2023-01-05,referral,west,0,11.32
C005193,2023-09-05,organic,east,0,12.26
C005194,2024-11-15,organic,south,1,11.06
C005195,2023-10-15,paid_search,south,0,43.23
C005196,2025-02-10,paid_search,north,0,45.04
C005197,2024-02-19,organic,north,1,2.0
C005198,2023-08-03,paid_social,north,1,32.51
C005199,2023-03-31,paid_search,north,1,42.99
C005200,2023-05-15,referral,south,1,11.98
C005201,2025-01-17,organic,north,1,8.67
C005202,2024-11-29,affiliate,south,1,31.05
C005203,2024-08-31,paid_search,east,1,45.59
C005204,2023-04-24,organic,east,1,5.1
C005205,2023-02-26,paid_search,south,1,49.44
C005206,2023-09-28,paid_social,west,1,34.22
C005207,2023-12-24,paid_social,north,0,31.83
C005208,2023-04-21,referral,west,1,2.0
C005209,2024-09-28,referral,north,1,14.46
C005210,2023-08-03,affiliate,south,0,26.15
C005211,2023-10-28,affiliate,west,1,27.1
C005212,2023-05-15,affiliate,east,1,28.49
C005213,2023-10-14,paid_search,south,0,38.78
C005214,2024-02-17,paid_social,south,1,37.97
C005215,2025-02-07,paid_search,west,0,40.43
C005216,2024-05-14,paid_search,east,1,39.92
C005217,2023-09-26,paid_social,east,1,26.92
C005218,2024-12-13,organic,east,1,10.71
C005219,2023-08-07,referral,north,1,12.22
C005220,2023-02-01,organic,east,1,7.65
C005221,2024-06-09,affiliate,west,1,30.31
C005222,2025-01-23,affiliate,south,1,29.83
C005223,2024-03-12,referral,north,1,18.8
C005224,2023-10-09,organic,north,1,12.13
C005225,2023-04-29,affiliate,east,1,26.57
C005226,2023-11-13,paid_social,west,1,30.06
C005227,2024-03-02,organic,west,0,7.01
C005228,2023-07-24,paid_search,east,1,44.78
C005229,2024-05-31,referral,east,1,15.28
C005230,2024-05-01,organic,north,1,5.23
C005231,2024-05-03,paid_social,west,1,33.67
C005232,2023-12-21,organic,south,1,5.37
C005233,2023-11-20,paid_social,south,1,37.39
C005234,2024-08-18,referral,west,1,24.42
C005235,2024-10-14,referral,east,1,17.58
C005236,2023-05-09,referral,south,1,15.64
C005237,2024-06-29,paid_search,east,0,43.48
C005238,2025-01-21,paid_search,west,1,41.03
C005239,2023-04-16,paid_search,south,1,40.63
C005240,2024-07-18,paid_social,north,1,39.94
C005241,2025-01-05,paid_search,east,0,37.66
C005242,2024-11-17,paid_search,west,1,42.95
C005243,2023-05-31,organic,south,0,2.0
C005244,2023-03-15,referral,north,1,15.19
C005245,2024-07-15,affiliate,west,1,25.21
C005246,2024-07-21,referral,west,1,11.99
C005247,2025-01-25,organic,west,1,9.13
C005248,2023-05-23,affiliate,north,0,17.3
C005249,2023-06-21,paid_search,east,0,42.9
C005250,2024-07-25,paid_social,south,1,36.71
C005251,2023-09-04,paid_search,north,1,38.75
C005252,2024-06-23,organic,east,1,10.58
C005253,2024-07-19,referral,north,1,18.79
C005254,2023-02-05,referral,north,1,12.34
C005255,2024-12-22,organic,south,0,10.22
C005256,2023-04-29,affiliate,north,1,31.53
C005257,2024-07-13,paid_search,west,1,39.51
C005258,2024-12-24,paid_social,north,1,33.58
C005259,2023-12-31,paid_social,east,0,31.5
C005260,2025-02-03,paid_social,west,1,35.21
C005261,2023-02-17,paid_social,south,0,38.03
C005262,2023-10-10,referral,west,0,17.24
C005263,2023-01-16,paid_search,west,0,47.31
C005264,2024-11-08,paid_search,west,0,49.42
C005265,2023-03-17,organic,east,1,8.49
C005266,2023-07-09,organic,south,1,11.57
C005267,2024-01-19,paid_social,north,0,43.37
C005268,2024-03-12,paid_search,east,1,48.56
C005269,2024-08-23,paid_social,north,1,30.65
C005270,2025-02-19,referral,west,0,17.11
C005271,2024-06-21,affiliate,north,1,29.46
C005272,2023-05-29,paid_search,north,1,52.12
C005273,2023-01-14,organic,east,1,5.75
C005274,2023-01-01,affiliate,north,1,27.94
C005275,2024-07-29,paid_search,west,1,43.14
C005276,2024-09-09,organic,north,0,2.0
C005277,2023-11-28,affiliate,north,0,31.34
C005278,2024-10-20,organic,east,0,14.62
C005279,2023-07-22,paid_social,north,1,48.61
C005280,2024-12-15,organic,west,0,6.73
C005281,2023-01-12,affiliate,west,1,28.29
C005282,2025-02-15,organic,west,1,11.89
C005283,2023-01-20,paid_search,north,1,33.84
C005284,2023-04-04,organic,west,0,4.59
C005285,2025-02-11,affiliate,north,1,20.04
C005286,2024-04-19,affiliate,east,1,26.55
C005287,2024-03-01,organic,west,1,3.95
C005288,2025-02-04,referral,south,1,13.23
C005289,2024-02-17,organic,south,1,10.64
C005290,2023-02-23,referral,south,1,3.34
C005291,2023-08-13,organic,east,1,13.84
C005292,2023-06-10,paid_search,west,1,38.93
C005293,2024-03-22,paid_social,west,1,37.38
C005294,2024-02-03,referral,east,1,11.9
C005295,2024-02-17,organic,east,1,10.17
C005296,2023-12-25,referral,east,1,24.18
C005297,2023-12-19,paid_search,west,1,34.43
C005298,2024-09-30,referral,south,1,15.8
C005299,2023-10-03,paid_search,south,1,49.16
C005300,2024-05-04,organic,west,1,4.33
C005301,2024-12-04,organic,east,0,8.24
C005302,2023-12-25,paid_social,south,1,32.23
C005303,2023-11-21,paid_search,east,0,40.99
C005304,2024-12-02,organic,north,0,6.45
C005305,2025-02-25,paid_search,east,1,36.7
C005306,2023-07-16,paid_search,west,1,46.04
C005307,2024-03-16,organic,north,1,10.69
C005308,2025-02-06,organic,north,1,7.54
C005309,2024-02-08,referral,east,0,16.96
C005310,2024-03-10,referral,east,0,9.07
C005311,2025-01-10,organic,north,1,2.0
C005312,2024-03-17,organic,south,1,2.0
C005313,2023-02-10,referral,east,0,11.86
C005314,2023-11-14,paid_search,north,1,36.76
C005315,2024-05-02,referral,west,1,14.72
C005316,2024-06-16,organic,east,0,16.95
C005317,2024-07-17,organic,west,1,10.75
C005318,2024-05-18,organic,east,0,12.29
C005319,2024-06-02,affiliate,north,1,31.0
C005320,2023-01-30,affiliate,west,1,29.63
C005321,2023-10-23,paid_social,south,1,39.07
C005322,2024-03-30,paid_social,west,1,33.16
C005323,2024-11-02,referral,north,1,11.04
C005324,2024-04-20,paid_search,east,1,48.87
C005325,2023-10-27,paid_search,west,0,38.22
C005326,2023-09-20,organic,east,0,2.0
C005327,2024-08-16,paid_search,east,1,39.49
C005328,2025-02-27,paid_social,west,1,25.58
C005329,2024-09-05,paid_search,east,0,40.3
C005330,2023-01-25,organic,south,1,9.67
C005331,2024-10-29,paid_search,west,1,35.78
C005332,2024-04-02,organic,east,1,2.0
C005333,2023-04-15,paid_social,south,1,32.73
C005334,2023-04-05,organic,west,1,17.72
C005335,2024-02-09,affiliate,south,1,27.35
C005336,2024-08-30,organic,west,1,14.83
C005337,2023-09-13,affiliate,north,1,24.62
C005338,2024-01-24,affiliate,north,1,33.43
C005339,2025-01-05,paid_social,east,1,39.83
C005340,2024-03-18,organic,north,1,7.51
C005341,2024-01-16,paid_social,north,1,39.23
C005342,2023-08-09,referral,west,1,10.38
C005343,2024-06-06,organic,north,1,2.0
C005344,2023-06-26,paid_search,west,1,45.39
C005345,2023-03-25,referral,north,1,12.38
C005346,2023-10-27,affiliate,east,1,21.16
C005347,2023-10-03,paid_social,south,1,33.31
C005348,2023-11-09,organic,south,0,7.05
C005349,2023-04-19,referral,west,1,11.25
C005350,2024-05-09,paid_search,north,1,48.25
C005351,2024-12-13,organic,east,0,2.09
C005352,2025-01-11,referral,east,1,9.52
C005353,2023-08-14,referral,east,1,7.33
C005354,2024-09-03,organic,north,1,15.38
C005355,2023-09-18,paid_search,west,1,39.71
C005356,2023-08-22,paid_search,north,0,38.12
C005357,2023-08-04,paid_search,north,1,41.17
C005358,2024-05-04,referral,south,1,8.96
C005359,2024-06-17,referral,north,1,16.39
C005360,2024-11-07,paid_search,east,1,49.4
C005361,2024-03-15,organic,east,0,12.97
C005362,2024-12-07,referral,east,1,20.79
C005363,2024-11-07,paid_social,east,1,28.89
C005364,2024-09-19,organic,west,0,10.65
C005365,2024-02-29,paid_social,east,1,28.68
C005366,2023-04-04,organic,south,0,15.35
C005367,2024-07-29,affiliate,north,1,33.35
C005368,2025-01-17,organic,south,1,10.83
C005369,2024-04-12,organic,west,1,2.0
C005370,2023-04-11,paid_social,north,1,30.62
C005371,2025-02-08,paid_social,north,1,24.32
C005372,2024-09-29,organic,west,0,2.95
C005373,2024-08-24,organic,east,1,2.0
C005374,2023-09-24,organic,north,0,5.45
C005375,2024-05-16,referral,east,0,12.42
C005376,2024-03-01,paid_search,south,1,46.82
C005377,2024-04-10,affiliate,east,0,31.22
C005378,2024-02-10,paid_search,north,1,43.89
C005379,2023-09-27,organic,west,1,2.0
C005380,2025-02-07,paid_search,east,1,37.11
C005381,2023-12-30,referral,west,1,13.63
C005382,2024-06-19,paid_search,west,1,39.66
C005383,2024-12-15,referral,east,1,13.0
C005384,2024-03-26,paid_search,north,1,41.46
C005385,2024-02-15,organic,north,0,6.99
C005386,2024-02-20,paid_search,east,0,45.76
C005387,2024-03-28,organic,south,0,13.01
C005388,2024-07-19,affiliate,north,1,24.08
C005389,2023-05-02,organic,north,1,2.84
C005390,2023-12-14,affiliate,south,1,22.64
C005391,2024-03-14,referral,south,1,10.99
C005392,2023-02-15,paid_social,east,1,28.35
C005393,2023-12-06,paid_social,east,1,31.65
C005394,2023-03-18,organic,west,0,12.38
C005395,2023-07-16,paid_social,east,1,33.88
C005396,2024-07-28,paid_social,west,1,38.21
C005397,2024-01-26,paid_search,north,1,46.51
C005398,2023-02-01,organic,north,1,14.17
C005399,2024-12-28,referral,south,0,10.0
C005400,2024-04-07,paid_search,north,0,59.44
C005401,2024-01-19,organic,south,1,11.9
C005402,2025-01-10,affiliate,west,1,30.09
C005403,2023-06-11,organic,west,1,18.73
C005404,2024-07-01,paid_search,east,1,42.85
C005405,2023-06-24,referral,east,1,15.66
C005406,2025-01-26,affiliate,north,1,22.65
C005407,2024-11-18,paid_social,east,0,37.41
C005408,2023-05-30,paid_search,east,1,36.19
C005409,2023-08-24,referral,north,1,19.74
C005410,2023-11-10,paid_social,west,1,30.6
C005411,2024-05-31,paid_social,south,1,41.44
C005412,2024-06-14,referral,south,1,9.58
C005413,2023-12-02,paid_search,north,1,42.76
C005414,2023-02-25,referral,west,0,7.01
C005415,2023-05-11,paid_social,south,1,36.85
C005416,2024-01-30,paid_search,east,0,49.26
C005417,2024-02-02,organic,east,1,11.47
C005418,2024-06-28,organic,north,0,14.04
C005419,2024-10-29,paid_social,north,1,29.97
C005420,2023-06-03,organic,west,1,12.3
C005421,2024-07-22,paid_search,east,1,41.31
C005422,2024-02-10,referral,east,0,23.56
C005423,2023-05-17,referral,south,1,21.46
C005424,2024-01-02,referral,south,1,14.85
C005425,2025-02-23,affiliate,west,1,22.48
C005426,2023-03-22,referral,east,1,15.96
C005427,2023-01-29,organic,north,1,7.48
C005428,2023-10-30,affiliate,east,1,39.47
C005429,2025-01-23,affiliate,north,0,35.04
C005430,2023-02-05,paid_search,east,0,37.96
C005431,2025-02-26,organic,south,1,2.0
C005432,2024-03-16,referral,north,1,14.24
C005433,2023-09-24,paid_social,east,1,32.56
C005434,2024-06-13,organic,north,1,4.85
C005435,2025-02-14,paid_search,south,1,36.08
C005436,2024-04-14,paid_social,south,1,41.37
C005437,2024-10-10,paid_search,east,1,34.88
C005438,2024-05-01,paid_social,east,1,34.44
C005439,2024-10-02,paid_search,east,1,47.12
C005440,2023-06-05,affiliate,west,1,30.73
C005441,2024-02-08,paid_social,west,1,33.54
C005442,2024-07-14,affiliate,north,1,31.97
C005443,2024-07-13,organic,west,1,2.0
C005444,2023-01-22,paid_search,south,1,41.5
C005445,2024-11-22,paid_search,north,1,37.6
C005446,2023-04-07,referral,north,0,10.71
C005447,2023-11-11,paid_search,west,1,37.43
C005448,2023-01-16,paid_search,west,0,40.85
C005449,2023-11-14,affiliate,north,1,32.84
C005450,2023-11-29,paid_social,west,1,35.58
C005451,2025-02-21,organic,south,0,13.24
C005452,2024-01-13,paid_search,north,1,38.8
C005453,2024-01-14,paid_search,north,0,39.71
C005454,2023-11-28,paid_search,south,1,46.47
C005455,2023-11-01,paid_search,east,0,44.7
C005456,2024-11-19,paid_social,west,1,40.57
C005457,2024-12-03,referral,south,0,20.18
C005458,2024-05-02,affiliate,north,0,22.25
C005459,2024-07-28,referral,south,1,14.82
C005460,2023-02-19,organic,south,1,16.43
C005461,2023-03-08,organic,west,1,2.0
C005462,2023-08-09,organic,south,0,10.82
C005463,2024-08-18,paid_search,south,0,45.86
C005464,2024-07-05,organic,south,1,4.43
C005465,2023-01-03,organic,south,1,4.12
C005466,2024-01-13,paid_social,north,0,43.87
C005467,2023-11-11,paid_search,east,1,39.59
C005468,2023-10-01,paid_social,south,0,29.82
C005469,2023-09-12,paid_social,east,0,37.38
C005470,2024-01-09,paid_social,south,0,30.9
C005471,2023-09-03,paid_social,north,0,43.08
C005472,2024-11-13,organic,west,1,8.1
C005473,2025-02-03,paid_social,east,1,38.59
C005474,2024-07-01,affiliate,north,1,26.44
C005475,2024-09-14,organic,south,1,2.0
C005476,2024-11-22,affiliate,east,1,26.36
C005477,2023-08-26,paid_search,south,0,43.12
C005478,2024-12-08,referral,north,1,17.69
C005479,2024-05-29,organic,north,0,8.93
C005480,2023-11-17,organic,west,1,3.73
C005481,2023-03-11,organic,west,1,6.83
C005482,2024-12-18,paid_search,west,1,45.76
C005483,2024-11-24,organic,east,1,6.72
C005484,2023-07-09,organic,east,1,8.61
C005485,2024-05-08,organic,south,1,2.0
C005486,2023-01-12,affiliate,south,1,26.0
C005487,2024-08-01,organic,south,0,2.0
C005488,2024-11-12,referral,east,1,7.68
C005489,2024-09-16,organic,north,0,4.82
