order_id,customer_id,order_date,gross_revenue,returned,net_revenue,gross_margin
O00054246,C007159,2025-01-13,94.85,1,0.0,0.0
O00055147,C007269,2025-01-13,44.24,0,44.24,17.62
O00056772,C007512,2025-01-13,72.51,0,72.51,31.49
O00056981,C007544,2025-01-13,73.18,0,73.18,35.79
O00057162,C007563,2025-01-13,21.16,0,21.16,9.02
O00058057,C007683,2025-01-13,66.2,0,66.2,33.01
O00059638,C007886,2025-01-13,104.05,0,104.05,38.24
O00059903,C007917,2025-01-13,53.55,0,53.55,21.0
O00060334,C007972,2025-01-13,32.91,0,32.91,14.7
O00000721,C000098,2025-01-14,72.55,0,72.55,35.22
O00000807,C000107,2025-01-14,50.01,0,50.01,24.11
O00001122,C000150,2025-01-14,113.86,0,113.86,43.33
O00001208,C000164,2025-01-14,45.57,0,45.57,17.47
O00004025,C000571,2025-01-14,13.94,0,13.94,6.16
O00005276,C000717,2025-01-14,63.26,0,63.26,23.75
O00005287,C000718,2025-01-14,13.29,1,0.0,0.0
O00005749,C000772,2025-01-14,42.23,0,42.23,14.87
O00005901,C000791,2025-01-14,60.26,0,60.26,25.45
O00006263,C000833,2025-01-14,54.22,0,54.22,26.58
O00006444,C000863,2025-01-14,16.23,0,16.23,6.81
O00006685,C000899,2025-01-14,50.46,0,50.46,21.23
O00006756,C000907,2025-01-14,33.1,0,33.1,12.73
O00006854,C000919,2025-01-14,41.38,0,41.38,17.66
O00006927,C000931,2025-01-14,154.59,0,154.59,42.98
O00007204,C000962,2025-01-14,133.09,0,133.09,63.31
O00007488,C000993,2025-01-14,26.37,0,26.37,14.94
O00007783,C001025,2025-01-14,21.33,0,21.33,7.74
O00008782,C001167,2025-01-14,31.67,0,31.67,13.21
O00009371,C001246,2025-01-14,33.59,0,33.59,17.7
O00010171,C001351,2025-01-14,41.96,0,41.96,16.42
O00010344,C001372,2025-01-14,44.73,0,44.73,17.65
O00010629,C001417,2025-01-14,123.06,0,123.06,55.89
O00010658,C001420,2025-01-14,98.43,1,0.0,0.0
O00010738,C001426,2025-01-14,52.08,0,52.08,26.51
O00010804,C001438,2025-01-14,86.66,1,0.0,0.0
O00010928,C001454,2025-01-14,56.76,0,56.76,28.44
O00012116,C001630,2025-01-14,96.03,0,96.03,47.24
O00012220,C001644,2025-01-14,172.78,0,172.78,90.41
O00012693,C001700,2025-01-14,33.44,0,33.44,13.43
O00013666,C001853,2025-01-14,80.51,0,80.51,28.63
O00013742,C001862,2025-01-14,34.29,0,34.29,11.97
O00014411,C001947,2025-01-14,22.04,0,22.04,9.61
O00014875,C002012,2025-01-14,11.74,0,11.74,4.68
O00014898,C002017,2025-01-14,26.25,0,26.25,9.8
O00015173,C002052,2025-01-14,34.31,0,34.31,12.5
O00015543,C002109,2025-01-14,48.41,0,48.41,21.4
O00015721,C002132,2025-01-14,40.0,0,40.0,15.91
O00016500,C002240,2025-01-14,9.39,0,9.39,4.71
O00016725,C002273,2025-01-14,83.67,0,83.67,29.46
O00017087,C002322,2025-01-14,168.04,0,168.04,73.66
O00017170,C002335,2025-01-14,107.35,0,107.35,41.6
O00017286,C002353,2025-01-14,53.5,0,53.5,22.43
O00018261,C002478,2025-01-14,98.26,0,98.26,43.46
O00018265,C002478,2025-01-14,154.99,0,154.99,71.38
O00019079,C002583,2025-01-14,53.27,0,53.27,23.7
O00019245,C002605,2025-01-14,57.76,0,57.76,27.58
O00019875,C002681,2025-01-14,11.3,0,11.3,4.75
O00020290,C002728,2025-01-14,52.73,0,52.73,25.53
O00020768,C002786,2025-01-14,126.56,0,126.56,61.96
O00020868,C002805,2025-01-14,51.1,0,51.1,24.28
O00021554,C002909,2025-01-14,8.0,0,8.0,3.47
O00022126,C002980,2025-01-14,60.89,0,60.89,27.89
O00022142,C002982,2025-01-14,16.19,0,16.19,7.49
O00023244,C003130,2025-01-14,56.51,0,56.51,19.96
O00023782,C003226,2025-01-14,169.12,0,169.12,78.51
O00024252,C003305,2025-01-14,51.39,0,51.39,24.98
O00024749,C003369,2025-01-14,52.97,0,52.97,26.67
O00024877,C003383,2025-01-14,58.99,0,58.99,27.41
O00025635,C003494,2025-01-14,22.38,0,22.38,9.2
O00025732,C003507,2025-01-14,47.11,0,47.11,22.28
O00026159,C003573,2025-01-14,47.06,0,47.06,17.98
O00026258,C003583,2025-01-14,24.24,0,24.24,12.04
O00027705,C003768,2025-01-14,28.16,0,28.16,13.46
O00028740,C003894,2025-01-14,22.47,1,0.0,0.0
O00029608,C003997,2025-01-14,96.93,0,96.93,43.22
O00030089,C004059,2025-01-14,55.28,0,55.28,28.81
O00031234,C004214,2025-01-14,82.73,0,82.73,34.42
O00031308,C004220,2025-01-14,63.67,0,63.67,22.89
O00031651,C004264,2025-01-14,36.37,0,36.37,13.63
O00032086,C004320,2025-01-14,66.77,1,0.0,0.0
O00032999,C004442,2025-01-14,45.71,0,45.71,22.81
O00033002,C004442,2025-01-14,92.54,0,92.54,50.61
O00033726,C004539,2025-01-14,48.64,0,48.64,18.85
O00034875,C004691,2025-01-14,158.79,0,158.79,77.46
O00034964,C004698,2025-01-14,82.27,0,82.27,45.49
O00035489,C004764,2025-01-14,80.13,1,0.0,0.0
O00035534,C004769,2025-01-14,80.12,0,80.12,31.01
O00035651,C004781,2025-01-14,60.27,0,60.27,18.73
O00036288,C004852,2025-01-14,62.01,0,62.01,21.05
O00036887,C004923,2025-01-14,12.63,1,0.0,0.0
O00037013,C004940,2025-01-14,65.47,0,65.47,28.98
O00037712,C005040,2025-01-14,64.68,0,64.68,24.99
O00038580,C005138,2025-01-14,56.69,0,56.69,23.58
O00038864,C005177,2025-01-14,59.26,0,59.26,19.16
O00038941,C005191,2025-01-14,19.28,0,19.28,7.19
O00039087,C005213,2025-01-14,42.76,0,42.76,17.81
O00039127,C005220,2025-01-14,44.17,0,44.17,19.53
O00039423,C005261,2025-01-14,103.84,0,103.84,47.92
O00039498,C005273,2025-01-14,61.21,0,61.21,25.29
O00039561,C005279,2025-01-14,27.2,0,27.2,15.91
O00039919,C005325,2025-01-14,21.84,0,21.84,9.93
O00040055,C005336,2025-01-14,107.76,0,107.76,63.55
O00041793,C005541,2025-01-14,99.88,0,99.88,34.5
O00042743,C005660,2025-01-14,57.87,0,57.87,30.84
O00042951,C005683,2025-01-14,119.35,0,119.35,45.51
O00043843,C005792,2025-01-14,31.65,0,31.65,13.19
O00044393,C005861,2025-01-14,82.73,1,0.0,0.0
O00047519,C006240,2025-01-14,83.56,1,0.0,0.0
O00047642,C006259,2025-01-14,116.72,0,116.72,68.68
O00049025,C006439,2025-01-14,71.62,0,71.62,27.99
O00050566,C006653,2025-01-14,58.63,0,58.63,28.83
O00050582,C006654,2025-01-14,25.91,0,25.91,10.78
O00051348,C006754,2025-01-14,67.86,0,67.86,28.78
O00052544,C006916,2025-01-14,21.84,0,21.84,9.46
O00052644,C006932,2025-01-14,34.96,0,34.96,14.65
O00053420,C007043,2025-01-14,16.42,0,16.42,8.02
O00053477,C007052,2025-01-14,30.03,0,30.03,12.2
O00053588,C007066,2025-01-14,25.75,0,25.75,10.26
O00053735,C007082,2025-01-14,96.2,0,96.2,37.35
O00053768,C007086,2025-01-14,53.2,0,53.2,22.19
O00053993,C007117,2025-01-14,50.13,0,50.13,22.52
O00054806,C007225,2025-01-14,10.78,0,10.78,4.44
O00055105,C007260,2025-01-14,47.59,0,47.59,17.57
O00055131,C007266,2025-01-14,34.38,0,34.38,15.5
O00055227,C007281,2025-01-14,80.07,0,80.07,37.86
O00055485,C007317,2025-01-14,106.66,0,106.66,34.25
O00055622,C007337,2025-01-14,51.26,0,51.26,17.02
O00055833,C007365,2025-01-14,45.67,0,45.67,20.95
O00055924,C007383,2025-01-14,13.08,0,13.08,5.35
O00055994,C007391,2025-01-14,57.62,0,57.62,22.37
O00056026,C007395,2025-01-14,46.24,1,0.0,0.0
O00056914,C007533,2025-01-14,29.57,0,29.57,12.59
O00056993,C007545,2025-01-14,20.7,1,0.0,0.0
O00058148,C007693,2025-01-14,46.71,0,46.71,17.64
O00059176,C007815,2025-01-14,60.04,0,60.04,28.09
O00060357,C007974,2025-01-14,14.63,0,14.63,5.53
O00060418,C007981,2025-01-14,36.67,0,36.67,15.45
O00060435,C007984,2025-01-14,15.31,0,15.31,7.49
O00000231,C000031,2025-01-15,63.14,0,63.14,22.99
O00001067,C000142,2025-01-15,9.63,0,9.63,3.96
O00001258,C000173,2025-01-15,33.93,0,33.93,14.21
O00001438,C000191,2025-01-15,58.64,0,58.64,26.8
O00002172,C000294,2025-01-15,21.07,0,21.07,9.32
O00002334,C000315,2025-01-15,36.4,0,36.4,16.89
O00002454,C000333,2025-01-15,90.45,0,90.45,36.31
O00002673,C000363,2025-01-15,18.48,0,18.48,6.12
O00002945,C000402,2025-01-15,49.72,0,49.72,27.47
O00003155,C000431,2025-01-15,20.42,0,20.42,9.09
O00003728,C000526,2025-01-15,21.7,0,21.7,10.25
O00004976,C000688,2025-01-15,85.09,0,85.09,31.77
O00005175,C000709,2025-01-15,31.31,0,31.31,13.75
O00006694,C000900,2025-01-15,290.13,0,290.13,108.18
O00006936,C000931,2025-01-15,14.96,0,14.96,6.31
O00007260,C000970,2025-01-15,141.19,0,141.19,58.92
O00007407,C000985,2025-01-15,16.32,0,16.32,7.21
O00007408,C000985,2025-01-15,59.31,0,59.31,25.93
O00007546,C001001,2025-01-15,56.92,0,56.92,23.07
O00008230,C001086,2025-01-15,33.83,1,0.0,0.0
O00009828,C001299,2025-01-15,196.89,0,196.89,84.82
O00009883,C001309,2025-01-15,52.65,0,52.65,21.77
O00010017,C001330,2025-01-15,46.92,0,46.92,22.57
O00011183,C001491,2025-01-15,145.86,0,145.86,58.42
O00011201,C001493,2025-01-15,29.92,0,29.92,13.12
O00011421,C001525,2025-01-15,12.25,0,12.25,4.77
O00012224,C001644,2025-01-15,118.63,0,118.63,45.34
O00014323,C001935,2025-01-15,55.97,0,55.97,27.63
O00014360,C001940,2025-01-15,42.94,0,42.94,18.34
O00015538,C002108,2025-01-15,42.47,0,42.47,16.7
O00015814,C002142,2025-01-15,55.23,0,55.23,22.31
O00016129,C002187,2025-01-15,29.58,0,29.58,13.28
O00016550,C002245,2025-01-15,32.01,0,32.01,15.31
O00016734,C002275,2025-01-15,28.63,0,28.63,13.27
O00016849,C002291,2025-01-15,67.22,0,67.22,33.94
O00017380,C002365,2025-01-15,48.8,0,48.8,24.46
O00017401,C002368,2025-01-15,20.6,1,0.0,0.0
O00017510,C002379,2025-01-15,58.81,0,58.81,22.02
O00017708,C002403,2025-01-15,49.38,0,49.38,23.48
O00017934,C002442,2025-01-15,46.83,0,46.83,17.99
O00018685,C002533,2025-01-15,106.96,0,106.96,47.84
O00019779,C002667,2025-01-15,40.35,0,40.35,20.04
O00021096,C002835,2025-01-15,54.9,0,54.9,18.16
O00021377,C002881,2025-01-15,135.49,1,0.0,0.0
O00022432,C003020,2025-01-15,55.39,0,55.39,19.95
O00022779,C003067,2025-01-15,40.69,1,0.0,0.0
O00023041,C003102,2025-01-15,24.62,0,24.62,9.56
O00023101,C003114,2025-01-15,18.18,0,18.18,7.27
O00023605,C003189,2025-01-15,18.8,0,18.8,7.91
O00023707,C003206,2025-01-15,8.0,0,8.0,3.28
O00023741,C003212,2025-01-15,79.34,0,79.34,35.0
O00024257,C003305,2025-01-15,54.6,0,54.6,23.72
O00024359,C003316,2025-01-15,89.55,0,89.55,34.84
O00024581,C003344,2025-01-15,93.27,0,93.27,38.72
O00024937,C003390,2025-01-15,27.62,0,27.62,10.38
O00024986,C003397,2025-01-15,21.85,1,0.0,0.0
O00025903,C003529,2025-01-15,46.46,0,46.46,20.82
O00025930,C003533,2025-01-15,116.23,1,0.0,0.0
O00026014,C003546,2025-01-15,62.89,1,0.0,0.0
O00026306,C003587,2025-01-15,58.11,0,58.11,22.0
O00026828,C003653,2025-01-15,163.09,0,163.09,46.97
O00026842,C003655,2025-01-15,31.25,0,31.25,16.86
O00027204,C003703,2025-01-15,80.65,0,80.65,28.6
O00027265,C003711,2025-01-15,80.53,0,80.53,34.75
O00027294,C003713,2025-01-15,18.69,1,0.0,0.0
O00028036,C003805,2025-01-15,35.5,0,35.5,12.59
O00028424,C003846,2025-01-15,136.14,0,136.14,61.68
O00028819,C003905,2025-01-15,31.72,0,31.72,13.36
O00029100,C003936,2025-01-15,129.48,0,129.48,59.55
O00029175,C003946,2025-01-15,42.48,0,42.48,14.9
O00029871,C004026,2025-01-15,59.67,0,59.67,23.14
O00030137,C004067,2025-01-15,33.3,0,33.3,14.71
O00030331,C004090,2025-01-15,23.73,0,23.73,12.3
O00030395,C004098,2025-01-15,53.69,0,53.69,23.55
O00030678,C004135,2025-01-15,8.0,0,8.0,2.63
O00031085,C004202,2025-01-15,23.83,0,23.83,13.35
O00032207,C004336,2025-01-15,60.88,0,60.88,17.93
O00032639,C004400,2025-01-15,49.9,0,49.9,23.2
O00032752,C004415,2025-01-15,40.14,0,40.14,15.04
O00033483,C004509,2025-01-15,85.26,0,85.26,34.68
O00033738,C004543,2025-01-15,26.04,0,26.04,8.89
O00033858,C004557,2025-01-15,83.26,0,83.26,33.24
O00034490,C004636,2025-01-15,87.89,1,0.0,0.0
O00034521,C004643,2025-01-15,48.71,0,48.71,24.2
O00036108,C004831,2025-01-15,9.13,0,9.13,4.33
O00036258,C004848,2025-01-15,40.07,0,40.07,15.99
O00036509,C004874,2025-01-15,48.44,1,0.0,0.0
O00036769,C004906,2025-01-15,42.03,0,42.03,17.18
O00036898,C004925,2025-01-15,22.02,1,0.0,0.0
O00036962,C004933,2025-01-15,70.68,0,70.68,31.62
O00036968,C004933,2025-01-15,80.27,0,80.27,40.5
O00037500,C005007,2025-01-15,8.0,0,8.0,3.24
O00038105,C005083,2025-01-15,69.57,0,69.57,25.51
O00038107,C005083,2025-01-15,13.98,0,13.98,5.29
O00038301,C005107,2025-01-15,31.55,0,31.55,10.29
O00038467,C005125,2025-01-15,24.78,0,24.78,11.81
O00039379,C005252,2025-01-15,75.37,0,75.37,24.32
O00039811,C005315,2025-01-15,76.81,0,76.81,33.07
O00041201,C005471,2025-01-15,42.47,0,42.47,20.56
O00041397,C005496,2025-01-15,14.04,0,14.04,6.43
O00041635,C005525,2025-01-15,54.7,0,54.7,26.44
O00041649,C005527,2025-01-15,90.61,0,90.61,30.31
O00042520,C005639,2025-01-15,39.9,0,39.9,14.68
O00044466,C005867,2025-01-15,111.18,0,111.18,58.07
O00044540,C005875,2025-01-15,57.79,0,57.79,29.81
O00045260,C005961,2025-01-15,100.49,0,100.49,48.15
O00046475,C006107,2025-01-15,81.96,0,81.96,29.11
O00046928,C006166,2025-01-15,12.44,0,12.44,6.46
O00047143,C006192,2025-01-15,55.04,0,55.04,20.84
O00047513,C006240,2025-01-15,35.39,0,35.39,17.48
O00047663,C006260,2025-01-15,77.65,0,77.65,35.44
O00047940,C006295,2025-01-15,51.3,0,51.3,26.84
O00048025,C006301,2025-01-15,39.2,0,39.2,15.62
O00048303,C006338,2025-01-15,24.61,0,24.61,12.66
O00048525,C006367,2025-01-15,119.35,0,119.35,56.16
O00048725,C006390,2025-01-15,83.64,1,0.0,0.0
O00049153,C006455,2025-01-15,119.2,0,119.2,59.98
O00049671,C006525,2025-01-15,47.75,0,47.75,20.94
O00049992,C006566,2025-01-15,32.0,0,32.0,14.34
O00050075,C006578,2025-01-15,97.18,0,97.18,38.81
O00051429,C006765,2025-01-15,46.03,0,46.03,23.37
O00051738,C006803,2025-01-15,54.18,0,54.18,26.7
O00051842,C006817,2025-01-15,133.35,0,133.35,56.14
O00052005,C006834,2025-01-15,10.35,0,10.35,4.89
O00052125,C006847,2025-01-15,8.0,0,8.0,3.46
O00052159,C006852,2025-01-15,26.94,0,26.94,11.66
O00052625,C006929,2025-01-15,51.67,0,51.67,28.05
O00053834,C007093,2025-01-15,35.32,0,35.32,18.08
O00053910,C007107,2025-01-15,56.21,1,0.0,0.0
O00054026,C007122,2025-01-15,24.41,0,24.41,11.81
O00054938,C007240,2025-01-15,8.0,0,8.0,4.06
O00055878,C007377,2025-01-15,60.23,0,60.23,23.9
O00056603,C007479,2025-01-15,32.52,0,32.52,16.11
O00056863,C007523,2025-01-15,111.64,0,111.64,42.79
O00056932,C007537,2025-01-15,72.07,0,72.07,38.68
O00057106,C007555,2025-01-15,8.69,0,8.69,4.0
O00057355,C007593,2025-01-15,78.77,0,78.77,34.4
O00058015,C007675,2025-01-15,114.95,0,114.95,51.13
O00058388,C007725,2025-01-15,51.3,0,51.3,22.71
O00058629,C007757,2025-01-15,331.64,0,331.64,142.13
O00059030,C007800,2025-01-15,218.35,1,0.0,0.0
O00060125,C007950,2025-01-15,20.4,0,20.4,10.24
O00001091,C000146,2025-01-16,80.57,0,80.57,32.22
O00001264,C000175,2025-01-16,75.81,0,75.81,35.16
O00001697,C000234,2025-01-16,58.68,0,58.68,25.62
O00001761,C000241,2025-01-16,117.03,0,117.03,44.08
O00001786,C000242,2025-01-16,39.65,0,39.65,20.69
O00001898,C000255,2025-01-16,55.05,0,55.05,24.88
O00002034,C000273,2025-01-16,92.13,0,92.13,37.31
O00002550,C000345,2025-01-16,11.11,0,11.11,4.93
O00003389,C000461,2025-01-16,95.83,0,95.83,42.18
O00003702,C000521,2025-01-16,31.09,0,31.09,16.3
O00004171,C000588,2025-01-16,42.41,0,42.41,16.32
O00004855,C000675,2025-01-16,88.0,0,88.0,39.22
O00005454,C000731,2025-01-16,14.15,0,14.15,5.85
O00005553,C000742,2025-01-16,16.86,0,16.86,8.24
O00006328,C000843,2025-01-16,8.0,0,8.0,2.42
O00007026,C000944,2025-01-16,34.19,0,34.19,11.77
O00007484,C000993,2025-01-16,51.03,0,51.03,20.57
O00008094,C001070,2025-01-16,94.05,0,94.05,40.01
O00008665,C001150,2025-01-16,52.0,0,52.0,21.74
O00009217,C001225,2025-01-16,29.95,0,29.95,12.48
O00010170,C001351,2025-01-16,29.39,0,29.39,10.78
O00010793,C001437,2025-01-16,17.19,0,17.19,8.78
O00010807,C001438,2025-01-16,84.38,0,84.38,29.9
O00012362,C001662,2025-01-16,71.74,0,71.74,32.65
O00013523,C001829,2025-01-16,45.3,0,45.3,20.04
O00014472,C001955,2025-01-16,108.73,0,108.73,54.58
O00015375,C002080,2025-01-16,60.74,0,60.74,26.41
O00016810,C002283,2025-01-16,55.76,0,55.76,19.08
O00016858,C002292,2025-01-16,199.08,0,199.08,95.36
O00018107,C002463,2025-01-16,67.54,0,67.54,28.93
O00018364,C002488,2025-01-16,62.6,0,62.6,24.1
O00018650,C002526,2025-01-16,51.51,1,0.0,0.0
O00018782,C002547,2025-01-16,54.73,0,54.73,21.83
O00019427,C002630,2025-01-16,54.18,1,0.0,0.0
O00019914,C002686,2025-01-16,28.17,0,28.17,14.49
O00020330,C002731,2025-01-16,110.8,0,110.8,48.59
O00020642,C002771,2025-01-16,31.38,0,31.38,14.72
O00021116,C002838,2025-01-16,114.22,0,114.22,47.98
O00021169,C002844,2025-01-16,77.35,0,77.35,36.53
O00021189,C002846,2025-01-16,32.17,0,32.17,14.49
O00021794,C002943,2025-01-16,68.82,0,68.82,32.65
O00022599,C003038,2025-01-16,9.12,0,9.12,3.75
O00023731,C003211,2025-01-16,28.48,0,28.48,15.55
O00024815,C003376,2025-01-16,26.0,0,26.0,12.47
O00025027,C003405,2025-01-16,79.58,0,79.58,30.46
O00025446,C003464,2025-01-16,99.36,0,99.36,39.67
O00025544,C003480,2025-01-16,38.59,0,38.59,17.4
O00025809,C003520,2025-01-16,33.83,0,33.83,15.33
O00025907,C003530,2025-01-16,52.07,0,52.07,19.37
O00026077,C003556,2025-01-16,44.56,0,44.56,19.11
O00026260,C003583,2025-01-16,50.07,0,50.07,25.27
O00026267,C003584,2025-01-16,45.27,0,45.27,23.14
O00026344,C003590,2025-01-16,41.91,0,41.91,17.27
O00027126,C003690,2025-01-16,59.34,0,59.34,23.09
O00028417,C003846,2025-01-16,77.22,0,77.22,39.18
O00028768,C003898,2025-01-16,43.05,0,43.05,15.87
O00029975,C004040,2025-01-16,26.19,0,26.19,9.07
O00030042,C004051,2025-01-16,52.28,0,52.28,21.5
O00030293,C004083,2025-01-16,124.82,0,124.82,64.42
O00031665,C004271,2025-01-16,13.78,0,13.78,6.1
O00031916,C004303,2025-01-16,8.23,0,8.23,3.11
O00031997,C004312,2025-01-16,79.55,0,79.55,30.49
O00033177,C004470,2025-01-16,71.71,0,71.71,25.56
O00033584,C004518,2025-01-16,184.29,1,0.0,0.0
O00033703,C004534,2025-01-16,53.65,1,0.0,0.0
O00033781,C004547,2025-01-16,11.39,0,11.39,4.36
O00034060,C004584,2025-01-16,66.21,0,66.21,27.33
O00034586,C004652,2025-01-16,161.08,0,161.08,85.35
O00035286,C004739,2025-01-16,28.04,0,28.04,12.99
O00035782,C004795,2025-01-16,37.9,0,37.9,13.33
O00036225,C004844,2025-01-16,52.75,1,0.0,0.0
O00036375,C004862,2025-01-16,34.97,0,34.97,14.76
O00037211,C004957,2025-01-16,60.36,0,60.36,26.1
O00037282,C004969,2025-01-16,117.75,1,0.0,0.0
O00037469,C005003,2025-01-16,106.58,0,106.58,51.52
O00037802,C005053,2025-01-16,47.79,0,47.79,18.76
O00037885,C005058,2025-01-16,53.04,0,53.04,27.99
O00038112,C005083,2025-01-16,57.46,0,57.46,21.7
O00038219,C005095,2025-01-16,40.88,0,40.88,19.74
O00038411,C005120,2025-01-16,41.53,0,41.53,17.36
O00039825,C005316,2025-01-16,55.62,0,55.62,24.65
O00039933,C005325,2025-01-16,153.08,0,153.08,78.78
O00041476,C005505,2025-01-16,31.88,0,31.88,12.11
O00041486,C005505,2025-01-16,46.59,0,46.59,17.75
O00041721,C005535,2025-01-16,46.76,0,46.76,15.2
O00043150,C005709,2025-01-16,33.43,0,33.43,17.61
O00043368,C005732,2025-01-16,38.65,0,38.65,16.87
O00043980,C005812,2025-01-16,86.88,0,86.88,44.16
O00044765,C005905,2025-01-16,87.96,0,87.96,37.1
O00044876,C005916,2025-01-16,57.17,0,57.17,28.34
O00045072,C005938,2025-01-16,49.2,0,49.2,21.13
O00045838,C006025,2025-01-16,29.73,0,29.73,13.25
O00047970,C006296,2025-01-16,53.59,0,53.59,24.93
O00047996,C006299,2025-01-16,44.55,0,44.55,20.98
O00048493,C006363,2025-01-16,122.83,0,122.83,66.69
O00048775,C006398,2025-01-16,153.37,0,153.37,69.3
O00048829,C006406,2025-01-16,86.12,0,86.12,35.94
O00048839,C006408,2025-01-16,21.88,0,21.88,9.62
O00049044,C006440,2025-01-16,58.86,0,58.86,23.66
O00049123,C006451,2025-01-16,17.99,0,17.99,7.61
O00049524,C006507,2025-01-16,12.26,0,12.26,5.46
O00052042,C006839,2025-01-16,95.85,0,95.85,36.57
O00052849,C006965,2025-01-16,142.55,0,142.55,60.83
O00053031,C006986,2025-01-16,41.29,0,41.29,17.99
O00053286,C007025,2025-01-16,36.53,0,36.53,17.06
O00053608,C007069,2025-01-16,69.78,0,69.78,33.84
O00054345,C007172,2025-01-16,81.99,0,81.99,40.24
O00054553,C007197,2025-01-16,104.32,0,104.32,42.53
O00055738,C007355,2025-01-16,20.86,0,20.86,9.5
O00055958,C007384,2025-01-16,93.53,0,93.53,46.53
O00056878,C007526,2025-01-16,35.55,0,35.55,10.85
O00057178,C007565,2025-01-16,53.04,0,53.04,16.25
O00058780,C007774,2025-01-16,12.55,0,12.55,6.76
O00059077,C007806,2025-01-16,34.6,0,34.6,15.13
O00059228,C007822,2025-01-16,36.72,0,36.72,17.01
O00060187,C007955,2025-01-16,155.42,0,155.42,68.22
O00000406,C000061,2025-01-17,92.24,0,92.24,34.82
O00000647,C000091,2025-01-17,37.23,0,37.23,15.64
O00000720,C000098,2025-01-17,74.22,0,74.22,35.85
O00000793,C000106,2025-01-17,50.13,0,50.13,22.53
O00000890,C000117,2025-01-17,85.72,1,0.0,0.0
O00001445,C000193,2025-01-17,22.79,0,22.79,6.9
O00002307,C000310,2025-01-17,75.0,0,75.0,32.14
O00002553,C000345,2025-01-17,36.29,0,36.29,18.22
O00002851,C000385,2025-01-17,70.73,0,70.73,27.82
O00003705,C000523,2025-01-17,60.13,0,60.13,30.23
O00004111,C000580,2025-01-17,54.71,0,54.71,20.68
O00004194,C000591,2025-01-17,39.6,1,0.0,0.0
O00005232,C000713,2025-01-17,15.52,0,15.52,7.81
O00005427,C000728,2025-01-17,40.75,0,40.75,16.3
O00005458,C000732,2025-01-17,32.17,0,32.17,13.94
O00006373,C000851,2025-01-17,72.97,0,72.97,41.51
O00007207,C000962,2025-01-17,121.19,0,121.19,61.47
O00007497,C000995,2025-01-17,27.59,0,27.59,14.81
O00008569,C001139,2025-01-17,85.54,0,85.54,48.52
O00009720,C001289,2025-01-17,73.6,0,73.6,27.17
O00009758,C001294,2025-01-17,56.1,0,56.1,23.77
O00010875,C001449,2025-01-17,45.74,0,45.74,18.77
O00011182,C001491,2025-01-17,31.96,0,31.96,14.75
O00011643,C001564,2025-01-17,114.32,0,114.32,49.2
O00012005,C001615,2025-01-17,25.16,0,25.16,10.55
O00013095,C001760,2025-01-17,22.79,0,22.79,8.05
O00013248,C001783,2025-01-17,32.45,0,32.45,12.16
O00013283,C001788,2025-01-17,70.49,0,70.49,27.8
O00013383,C001805,2025-01-17,84.81,0,84.81,38.46
O00013700,C001856,2025-01-17,52.62,0,52.62,19.96
O00014310,C001932,2025-01-17,81.85,0,81.85,43.81
O00014879,C002013,2025-01-17,16.92,1,0.0,0.0
O00015497,C002098,2025-01-17,37.71,0,37.71,15.12
O00015507,C002100,2025-01-17,68.25,0,68.25,27.65
O00015508,C002100,2025-01-17,30.95,0,30.95,11.37
O00016362,C002218,2025-01-17,48.85,0,48.85,26.03
O00016497,C002239,2025-01-17,50.19,0,50.19,18.2
O00016741,C002275,2025-01-17,130.42,0,130.42,66.26
O00017121,C002325,2025-01-17,87.71,0,87.71,42.87
O00017683,C002400,2025-01-17,89.13,1,0.0,0.0
O00017980,C002447,2025-01-17,66.19,0,66.19,23.39
O00019956,C002691,2025-01-17,19.37,0,19.37,8.24
O00020574,C002763,2025-01-17,60.22,0,60.22,26.29
O00020730,C002781,2025-01-17,173.66,0,173.66,84.1
O00020822,C002797,2025-01-17,29.09,0,29.09,12.17
O00020906,C002808,2025-01-17,58.54,0,58.54,30.24
O00022347,C003004,2025-01-17,50.71,0,50.71,19.5
O00022561,C003033,2025-01-17,85.4,0,85.4,39.15
O00022621,C003039,2025-01-17,27.47,1,0.0,0.0
O00022744,C003061,2025-01-17,68.42,0,68.42,28.87
O00024926,C003389,2025-01-17,99.84,0,99.84,39.89
O00025595,C003489,2025-01-17,78.76,0,78.76,29.74
O00025965,C003537,2025-01-17,55.09,1,0.0,0.0
O00026069,C003555,2025-01-17,9.57,0,9.57,3.82
O00026348,C003592,2025-01-17,156.41,0,156.41,72.15
O00026791,C003648,2025-01-17,74.74,0,74.74,40.05
O00026983,C003670,2025-01-17,71.44,0,71.44,33.09
O00027301,C003715,2025-01-17,43.41,0,43.41,17.32
O00027768,C003777,2025-01-17,43.84,0,43.84,18.18
O00028208,C003827,2025-01-17,79.01,0,79.01,42.72
O00028363,C003841,2025-01-17,67.4,0,67.4,24.3
O00028745,C003894,2025-01-17,16.66,0,16.66,7.96
O00029498,C003986,2025-01-17,26.9,0,26.9,10.45
O00029901,C004029,2025-01-17,17.01,0,17.01,6.73
O00030301,C004085,2025-01-17,77.45,0,77.45,20.8
O00030621,C004128,2025-01-17,31.81,0,31.81,14.7
O00030706,C004143,2025-01-17,36.38,0,36.38,10.2
O00030816,C004163,2025-01-17,42.77,0,42.77,19.82
O00031320,C004221,2025-01-17,46.79,0,46.79,20.23
